Date,Closing price   XAU/USD (Troy Ounce=31.1035 grams),Change Price,Change %,Indian Rs (85.53),UAE Dirham AED ( 3.67), Sri Lankan Rupee LKR (295.40),South African Rand R(19.10),Singapore Dollar sD  (1.34),Pakistani Rupee R(279.66),Japanese Yen (145.53),Chinese Yuan (7.72), Canadian Dollar (1.42), Australian Dollar AUD(1.64),Malaysian Ringgit RM (4.44),Russion ruble R(84.44)
"Aug 22, 2022","1,734.00",-13.60,-0.778210117,148309.02,6363.78,512223.6,33119.4,2323.56,484930.44,252349.02,13386.48,2462.28,2843.76,7698.96,146418.96
"Aug 19, 2022","1,747.60",-7.70,-0.438671452,149472.228,6413.692,516241.04,33379.16,2341.784,488733.816,254328.228,13491.472,2481.592,2866.064,7759.344,147567.344
"Aug 18, 2022","1,755.30",-5.00,-0.284042493,150130.809,6441.951,518515.62,33526.23,2352.102,490887.198,255448.809,13550.916,2492.526,2878.692,7793.532,148217.532
"Aug 17, 2022","1,760.30",-12.90,-0.727498308,150558.459,6460.301,519992.62,33621.73,2358.802,492285.498,256176.459,13589.516,2499.626,2886.892,7815.732,148639.732
"Aug 16, 2022","1,773.20",-8.20,-0.460312114,151661.796,6507.644,523803.28,33868.12,2376.088,495893.112,258053.796,13689.104,2517.944,2908.048,7873.008,149729.008
"Aug 15, 2022","1,781.40",-17.20,-0.956299344,152363.142,6537.738,526225.56,34024.74,2387.076,498186.324,259247.142,13752.408,2529.588,2921.496,7909.416,150421.416
"Aug 12, 2022","1,798.60",8.90,0.497290049,153834.258,6600.862,531306.44,34353.26,2410.124,502996.476,261750.258,13885.192,2554.012,2949.704,7985.784,151873.784
"Aug 11, 2022","1,789.70",-5.90,-0.328580976,153073.041,6568.199,528677.38,34183.27,2398.198,500507.502,260455.041,13816.484,2541.374,2935.108,7946.268,151122.268
"Aug 10, 2022","1,795.60",1.60,0.089186176,153577.668,6589.852,530420.24,34295.96,2406.104,502157.496,261313.668,13862.032,2549.752,2944.784,7972.464,151620.464
"Aug 9, 2022","1,794.00",7.20,0.402955003,153440.82,6583.98,529947.6,34265.4,2403.96,501710.04,261080.82,13849.68,2547.48,2942.16,7965.36,151485.36
"Aug 8, 2022","1,786.80",13.90,0.784026172,152825.004,6557.556,527820.72,34127.88,2394.312,499696.488,260033.004,13794.096,2537.256,2930.352,7933.392,150877.392
"Aug 5, 2022","1,772.90",-15.60,-0.872239307,151636.137,6506.543,523714.66,33862.39,2375.686,495809.214,258010.137,13686.788,2517.518,2907.556,7871.676,149703.676
"Aug 4, 2022","1,788.50",30.50,1.734926052,152970.405,6563.795,528322.9,34160.35,2396.59,500171.91,260280.405,13807.22,2539.67,2933.14,7940.94,151020.94
"Aug 3, 2022","1,758.00",-13.10,-0.739653323,150361.74,6451.86,519313.2,33577.8,2355.72,491642.28,255841.74,13571.76,2496.36,2883.12,7805.52,148445.52
"Aug 2, 2022","1,771.10",2.10,0.118711136,151482.183,6499.937,523182.94,33828.01,2373.274,495305.826,257748.183,13672.892,2514.962,2904.604,7863.684,149551.684
"Aug 1, 2022","1,769.00",6.10,0.346020761,151302.57,6492.23,522562.6,33787.9,2370.46,494718.54,257442.57,13656.68,2511.98,2901.16,7854.36,149374.36
"Jul 29, 2022","1,762.90",12.60,0.719876593,150780.837,6469.843,520760.66,33671.39,2362.286,493012.614,256554.837,13609.588,2503.318,2891.156,7827.276,148859.276
"Jul 28, 2022","1,750.30",31.20,1.814903147,149703.159,6423.601,517038.62,33430.73,2345.402,489488.898,254721.159,13512.316,2485.426,2870.492,7771.332,147795.332
"Jul 27, 2022","1,719.10",1.40,0.081504337,147034.623,6309.097,507822.14,32834.81,2303.594,480763.506,250180.623,13271.452,2441.122,2819.324,7632.804,145160.804
"Jul 26, 2022","1,717.70",-1.30,-0.075625364,146914.881,6303.959,507408.58,32808.07,2301.718,480371.982,249976.881,13260.644,2439.134,2817.028,7626.588,145042.588
"Jul 25, 2022","1,719.00",-8.10,-0.468994268,147026.07,6308.73,507792.6,32832.9,2303.46,480735.54,250166.07,13270.68,2440.98,2819.16,7632.36,145152.36
"Jul 22, 2022","1,727.10",14.40,0.840777719,147718.863,6338.457,510185.34,32987.61,2314.314,483000.786,251344.863,13333.212,2452.482,2832.444,7668.324,145836.324
"Jul 21, 2022","1,712.70",13.20,0.776699029,146487.231,6285.609,505931.58,32712.57,2295.018,478973.682,249249.231,13222.044,2432.034,2808.828,7604.388,144620.388
"Jul 20, 2022","1,699.50",-10.50,-0.614035088,145358.235,6237.165,502032.3,32460.45,2277.33,475282.17,247328.235,13120.14,2413.29,2787.18,7545.78,143505.78
"Jul 19, 2022","1,710.00",0.80,0.046805523,146256.3,6275.7,505134,32661,2291.4,478218.6,248856.3,13201.2,2428.2,2804.4,7592.4,144392.4
"Jul 18, 2022","1,709.20",6.80,0.39943609,146187.876,6272.764,504897.68,32645.72,2290.328,477994.872,248739.876,13195.024,2427.064,2803.088,7588.848,144324.848
"Jul 15, 2022","1,702.40",-2.10,-0.123203285,145606.272,6247.808,502888.96,32515.84,2281.216,476093.184,247750.272,13142.528,2417.408,2791.936,7558.656,143750.656
"Jul 14, 2022","1,704.50",-29.70,-1.712605236,145785.885,6255.515,503509.3,32555.95,2284.03,476680.47,248055.885,13158.74,2420.39,2795.38,7567.98,143927.98
"Jul 13, 2022","1,734.20",10.90,0.632507399,148326.126,6364.514,512282.68,33123.22,2323.828,484986.372,252378.126,13388.024,2462.564,2844.088,7699.848,146435.848
"Jul 12, 2022","1,723.30",-6.70,-0.387283237,147393.849,6324.511,509062.82,32915.03,2309.222,481938.078,250791.849,13303.876,2447.086,2826.212,7651.452,145515.452
"Jul 11, 2022","1,730.00",-10.60,-0.608985407,147966.9,6349.1,511042,33043,2318.2,483811.8,251766.9,13355.6,2456.6,2837.2,7681.2,146081.2
"Jul 8, 2022","1,740.60",2.70,0.155359917,148873.518,6388.002,514173.24,33245.46,2332.404,486776.196,253309.518,13437.432,2471.652,2854.584,7728.264,146976.264
"Jul 7, 2022","1,737.90",3.00,0.172920629,148642.587,6378.093,513375.66,33193.89,2328.786,486021.114,252916.587,13416.588,2467.818,2850.156,7716.276,146748.276
"Jul 6, 2022","1,734.90",-26.90,-1.526847542,148385.997,6367.083,512489.46,33136.59,2324.766,485182.134,252479.997,13393.428,2463.558,2845.236,7702.956,146494.956
"Jul 5, 2022","1,761.80",-37.10,-2.062371449,150686.754,6465.806,520435.72,33650.38,2360.812,492704.988,256394.754,13601.096,2501.756,2889.352,7822.392,148766.392
"Jul 1, 2022","1,798.90",-5.20,-0.28823236,153859.917,6601.963,531395.06,34358.99,2410.526,503080.374,261793.917,13887.508,2554.438,2950.196,7987.116,151899.116
"Jun 30, 2022","1,804.10",-9.60,-0.529304736,154304.673,6621.047,532931.14,34458.31,2417.494,504534.606,262550.673,13927.652,2561.822,2958.724,8010.204,152338.204
"Jun 29, 2022","1,813.70",-3.80,-0.209078404,155125.761,6656.279,535766.98,34641.67,2430.358,507219.342,263947.761,14001.764,2575.454,2974.468,8052.828,153148.828
"Jun 28, 2022","1,817.50",-3.40,-0.186720852,155450.775,6670.225,536889.5,34714.25,2435.45,508282.05,264500.775,14031.1,2580.85,2980.7,8069.7,153469.7
"Jun 27, 2022","1,820.90",-5.60,-0.306597317,155741.577,6682.703,537893.86,34779.19,2440.006,509232.894,264995.577,14057.348,2585.678,2986.276,8084.796,153756.796
"Jun 24, 2022","1,826.50",0.80,0.043818809,156220.545,6703.255,539548.1,34886.15,2447.51,510798.99,265810.545,14100.58,2593.63,2995.46,8109.66,154229.66
"Jun 23, 2022","1,825.70",-8.60,-0.468843701,156152.121,6700.319,539311.78,34870.87,2446.438,510575.262,265694.121,14094.404,2592.494,2994.148,8106.108,154162.108
"Jun 22, 2022","1,834.30",-0.30,-0.016352338,156887.679,6731.881,541852.22,35035.13,2457.962,512980.338,266945.679,14160.796,2604.706,3008.252,8144.292,154888.292
"Jun 21, 2022","1,834.60",-1.00,-0.0544781,156913.338,6732.982,541940.84,35040.86,2458.364,513064.236,266989.338,14163.112,2605.132,3008.744,8145.624,154913.624
"Jun 17, 2022","1,835.60",-10.10,-0.547217858,156998.868,6736.652,542236.24,35059.96,2459.704,513343.896,267134.868,14170.832,2606.552,3010.384,8150.064,154998.064
"Jun 16, 2022","1,845.70",30.40,1.674654327,157862.721,6773.719,545219.78,35252.87,2473.238,516168.462,268604.721,14248.804,2620.894,3026.948,8194.908,155850.908
"Jun 15, 2022","1,815.30",5.80,0.320530533,155262.609,6662.151,536239.62,34672.23,2432.502,507666.798,264180.609,14014.116,2577.726,2977.092,8059.932,153283.932
"Jun 14, 2022","1,809.50",-18.50,-1.012035011,154766.535,6640.865,534526.3,34561.45,2424.73,506044.77,263336.535,13969.34,2569.49,2967.58,8034.18,152794.18
"Jun 13, 2022","1,828.00",-43.50,-2.324338766,156348.84,6708.76,539991.2,34914.8,2449.52,511218.48,266028.84,14112.16,2595.76,2997.92,8116.32,154356.32
"Jun 10, 2022","1,871.50",22.70,1.227823453,160069.395,6868.405,552841.1,35745.65,2507.81,523383.69,272359.395,14447.98,2657.53,3069.26,8309.46,158029.46
"Jun 9, 2022","1,848.80",-3.10,-0.167395648,158127.864,6785.096,546135.52,35312.08,2477.392,517035.408,269055.864,14272.736,2625.296,3032.032,8208.672,156112.672
"Jun 8, 2022","1,851.90",4.40,0.238159675,158393.007,6796.473,547051.26,35371.29,2481.546,517902.354,269507.007,14296.668,2629.698,3037.116,8222.436,156374.436
"Jun 7, 2022","1,847.50",8.30,0.451283167,158016.675,6780.325,545751.5,35287.25,2475.65,516671.85,268866.675,14262.7,2623.45,3029.9,8202.9,156002.9
"Jun 6, 2022","1,839.20",-6.20,-0.335970521,157306.776,6749.864,543299.68,35128.72,2464.528,514350.672,267658.776,14198.624,2611.664,3016.288,8166.048,155302.048
"Jun 3, 2022","1,845.40",-21.10,-1.130458077,157837.062,6772.618,545131.16,35247.14,2472.836,516084.564,268561.062,14246.488,2620.468,3026.456,8193.576,155825.576
"Jun 2, 2022","1,866.50",23.20,1.258612271,159641.745,6850.055,551364.1,35650.15,2501.11,521985.39,271631.745,14409.38,2650.43,3061.06,8287.26,157607.26
"Jun 1, 2022","1,843.30",0.60,0.032560916,157657.449,6764.911,544510.82,35207.03,2470.022,515497.278,268255.449,14230.276,2617.486,3023.012,8184.252,155648.252
"May 31, 2022","1,842.70",-8.60,-0.464538432,157606.131,6762.709,544333.58,35195.57,2469.218,515329.482,268168.131,14225.644,2616.634,3022.028,8181.588,155597.588
"May 27, 2022","1,851.30",3.90,0.211107502,158341.689,6794.271,546874.02,35359.83,2480.742,517734.558,269419.689,14292.036,2628.846,3036.132,8219.772,156323.772
"May 26, 2022","1,847.40",1.20,0.064998375,158008.122,6779.958,545721.96,35285.34,2475.516,516643.884,268852.122,14261.928,2623.308,3029.736,8202.456,155994.456
"May 25, 2022","1,846.20",-18.90,-1.013350491,157905.486,6775.554,545367.48,35262.42,2473.908,516308.292,268677.486,14252.664,2621.604,3027.768,8197.128,155893.128
"May 24, 2022","1,865.10",17.30,0.936248512,159522.003,6844.917,550950.54,35623.41,2499.234,521593.866,271428.003,14398.572,2648.442,3058.764,8281.044,157489.044
"May 23, 2022","1,847.80",6.00,0.32576827,158042.334,6781.426,545840.12,35292.98,2476.052,516755.748,268910.334,14265.016,2623.876,3030.392,8204.232,156028.232
"May 20, 2022","1,841.80",0.60,0.032587443,157529.154,6759.406,544067.72,35178.38,2468.012,515077.788,268037.154,14218.696,2615.356,3020.552,8177.592,155521.592
"May 19, 2022","1,841.20",25.30,1.393248527,157477.836,6757.204,543890.48,35166.92,2467.208,514909.992,267949.836,14214.064,2614.504,3019.568,8174.928,155470.928
"May 18, 2022","1,815.90",-2.30,-0.126498735,155313.927,6664.353,536416.86,34683.69,2433.306,507834.594,264267.927,14018.748,2578.578,2978.076,8062.596,153334.596
"May 17, 2022","1,818.20",4.70,0.259167356,155510.646,6672.794,537096.28,34727.62,2436.388,508477.812,264602.646,14036.504,2581.844,2981.848,8072.808,153528.808
"May 16, 2022","1,813.50",6.10,0.337501383,155108.655,6655.545,535707.9,34637.85,2430.09,507163.41,263918.655,14000.22,2575.17,2974.14,8051.94,153131.94
"May 13, 2022","1,807.40",-16.40,-0.899221406,154586.922,6633.158,533905.96,34521.34,2421.916,505457.484,263030.922,13953.128,2566.508,2964.136,8024.856,152616.856
"May 12, 2022","1,823.80",-28.80,-1.554571953,155989.614,6693.346,538750.52,34834.58,2443.892,510043.908,265417.614,14079.736,2589.796,2991.032,8097.672,154001.672
"May 11, 2022","1,852.60",12.70,0.690254905,158452.878,6799.042,547258.04,35384.66,2482.484,518098.116,269608.878,14302.072,2630.692,3038.264,8225.544,156433.544
"May 10, 2022","1,839.90",-17.20,-0.926175219,157366.647,6752.433,543506.46,35142.09,2465.466,514546.434,267760.647,14204.028,2612.658,3017.436,8169.156,155361.156
"May 9, 2022","1,857.10",-24.10,-1.281097172,158837.763,6815.557,548587.34,35470.61,2488.514,519356.586,270263.763,14336.812,2637.082,3045.644,8245.524,156813.524
"May 6, 2022","1,881.20",7.20,0.384204909,160899.036,6904.004,555706.48,35930.92,2520.808,526096.392,273771.036,14522.864,2671.304,3085.168,8352.528,158848.528
"May 5, 2022","1,874.00",7.00,0.374933048,160283.22,6877.58,553579.6,35793.4,2511.16,524082.84,272723.22,14467.28,2661.08,3073.36,8320.56,158240.56
"May 4, 2022","1,867.00",-1.80,-0.096318493,159684.51,6851.89,551511.8,35659.7,2501.78,522125.22,271704.51,14413.24,2651.14,3061.88,8289.48,157649.48
"May 3, 2022","1,868.80",7.00,0.375980234,159838.464,6858.496,552043.52,35694.08,2504.192,522628.608,271966.464,14427.136,2653.696,3064.832,8297.472,157801.472
"May 2, 2022","1,861.80",-47.50,-2.487822762,159239.754,6832.806,549975.72,35560.38,2494.812,520670.988,270947.754,14373.096,2643.756,3053.352,8266.392,157210.392
"Apr 29, 2022","1,909.30",20.60,1.090697305,163302.429,7007.131,564007.22,36467.63,2558.462,533954.838,277860.429,14739.796,2711.206,3131.252,8477.292,161221.292
"Apr 28, 2022","1,888.70",2.80,0.148470226,161540.511,6931.529,557921.98,36074.17,2530.858,528193.842,274862.511,14580.764,2681.954,3097.468,8385.828,159481.828
"Apr 27, 2022","1,885.90",-15.50,-0.815188808,161301.027,6921.253,557094.86,36020.69,2527.106,527410.794,274455.027,14559.148,2677.978,3092.876,8373.396,159245.396
"Apr 26, 2022","1,901.40",8.20,0.433129094,162626.742,6978.138,561673.56,36316.74,2547.876,531745.524,276710.742,14678.808,2699.988,3118.296,8442.216,160554.216
"Apr 25, 2022","1,893.20",-37.80,-1.957534956,161925.396,6948.044,559251.28,36160.12,2536.888,529452.312,275517.396,14615.504,2688.344,3104.848,8405.808,159861.808
"Apr 22, 2022","1,931.00",-13.90,-0.714689701,165158.43,7086.77,570417.4,36882.1,2587.54,540023.46,281018.43,14907.32,2742.02,3166.84,8573.64,163053.64
"Apr 21, 2022","1,944.90",-7.40,-0.379040107,166347.297,7137.783,574523.46,37147.59,2606.166,543910.734,283041.297,15014.628,2761.758,3189.636,8635.356,164227.356
"Apr 20, 2022","1,952.30",-3.40,-0.173850795,166980.219,7164.941,576709.42,37288.93,2616.082,545980.218,284118.219,15071.756,2772.266,3201.772,8668.212,164852.212
"Apr 19, 2022","1,955.70",-27.20,-1.371728277,167271.021,7177.419,577713.78,37353.87,2620.638,546931.062,284613.021,15098.004,2777.094,3207.348,8683.308,165139.308
"Apr 18, 2022","1,982.90",12.00,0.608858897,169597.437,7277.243,585748.66,37873.39,2657.086,554537.814,288571.437,15307.988,2815.718,3251.956,8804.076,167436.076
"Apr 14, 2022","1,970.90",-10.10,-0.509843513,168571.077,7233.203,582203.86,37644.19,2641.006,551181.894,286825.077,15215.348,2798.678,3232.276,8750.796,166422.796
"Apr 13, 2022","1,981.00",8.90,0.451295573,169434.93,7270.27,585187.4,37837.1,2654.54,554006.46,288294.93,15293.32,2813.02,3248.84,8795.64,167275.64
"Apr 12, 2022","1,972.10",27.80,1.429820501,168673.713,7237.607,582558.34,37667.11,2642.614,551517.486,286999.713,15224.612,2800.382,3234.244,8756.124,166524.124
"Apr 11, 2022","1,944.30",2.70,0.139060569,166295.979,7135.581,574346.22,37136.13,2605.362,543742.938,282953.979,15009.996,2760.906,3188.652,8632.692,164176.692
"Apr 8, 2022","1,941.60",7.80,0.403350915,166065.048,7125.672,573548.64,37084.56,2601.744,542987.856,282561.048,14989.152,2757.072,3184.224,8620.704,163948.704
"Apr 7, 2022","1,933.80",15.40,0.802752294,165397.914,7097.046,571244.52,36935.58,2591.292,540806.508,281425.914,14928.936,2745.996,3171.432,8586.072,163290.072
"Apr 6, 2022","1,918.40",-4.50,-0.23402153,164080.752,7040.528,566695.36,36641.44,2570.656,536499.744,279184.752,14810.048,2724.128,3146.176,8517.696,161989.696
"Apr 5, 2022","1,922.90",-6.30,-0.326560232,164465.637,7057.043,568024.66,36727.39,2576.686,537758.214,279839.637,14844.788,2730.518,3153.556,8537.676,162369.676
"Apr 4, 2022","1,929.20",10.10,0.526288364,165004.476,7080.164,569885.68,36847.72,2585.128,539520.072,280756.476,14893.424,2739.464,3163.888,8565.648,162901.648
"Apr 1, 2022","1,919.10",-30.10,-1.544223271,164140.623,7043.097,566902.14,36654.81,2571.594,536695.506,279286.623,14815.452,2725.122,3147.324,8520.804,162048.804
"Mar 31, 2022","1,949.20",15.70,0.811998966,166715.076,7153.564,575793.68,37229.72,2611.928,545113.272,283667.076,15047.824,2767.864,3196.688,8654.448,164590.448
"Mar 30, 2022","1,933.50",21.50,1.124476987,165372.255,7095.945,571155.9,36929.85,2590.89,540722.61,281382.255,14926.62,2745.57,3170.94,8584.74,163264.74
"Mar 29, 2022","1,912.00",-27.60,-1.422973809,163533.36,7017.04,564804.8,36519.2,2562.08,534709.92,278253.36,14760.64,2715.04,3135.68,8489.28,161449.28
"Mar 28, 2022","1,939.60",-14.20,-0.726788822,165893.988,7118.332,572957.84,37046.36,2599.064,542428.536,282269.988,14973.712,2754.232,3180.944,8611.824,163779.824
"Mar 25, 2022","1,953.80",-7.80,-0.397634584,167108.514,7170.446,577152.52,37317.58,2618.092,546399.708,284336.514,15083.336,2774.396,3204.232,8674.872,164978.872
"Mar 24, 2022","1,961.60",25.00,1.290922235,167775.648,7199.072,579456.64,37466.56,2628.544,548581.056,285471.648,15143.552,2785.472,3217.024,8709.504,165637.504
"Mar 23, 2022","1,936.60",15.90,0.827823189,165637.398,7107.322,572071.64,36989.06,2595.044,541589.556,281833.398,14950.552,2749.972,3176.024,8598.504,163526.504
"Mar 22, 2022","1,920.70",-7.90,-0.409623561,164277.471,7048.969,567374.78,36685.37,2573.738,537142.962,279519.471,14827.804,2727.394,3149.948,8527.908,162183.908
"Mar 21, 2022","1,928.60",0.40,0.020744736,164953.158,7077.962,569708.44,36836.26,2584.324,539352.276,280669.158,14888.792,2738.612,3162.904,8562.984,162850.984
"Mar 18, 2022","1,928.20",-13.90,-0.715720097,164918.946,7076.494,569590.28,36828.62,2583.788,539240.412,280610.946,14885.704,2738.044,3162.248,8561.208,162817.208
"Mar 17, 2022","1,942.10",34.10,1.78721174,166107.813,7127.507,573696.34,37094.11,2602.414,543127.686,282633.813,14993.012,2757.782,3185.044,8622.924,163990.924
"Mar 16, 2022","1,908.00",-20.50,-1.063002333,163191.24,7002.36,563623.2,36442.8,2556.72,533591.28,277671.24,14729.76,2709.36,3129.12,8471.52,161111.52
"Mar 15, 2022","1,928.50",-31.10,-1.587058583,164944.605,7077.595,569678.9,36834.35,2584.19,539324.31,280654.605,14888.02,2738.47,3162.74,8562.54,162842.54
"Mar 14, 2022","1,959.60",-23.10,-1.165077924,167604.588,7191.732,578865.84,37428.36,2625.864,548021.736,285180.588,15128.112,2782.632,3213.744,8700.624,165468.624
"Mar 11, 2022","1,982.70",-15.40,-0.770732196,169580.331,7276.509,585689.58,37869.57,2656.818,554481.882,288542.331,15306.444,2815.434,3251.628,8803.188,167419.188
"Mar 10, 2022","1,998.10",12.20,0.614331034,170897.493,7333.027,590238.74,38163.71,2677.454,558788.646,290783.493,15425.332,2837.302,3276.884,8871.564,168719.564
"Mar 9, 2022","1,985.90",-54.20,-2.656732513,169854.027,7288.253,586634.86,37930.69,2661.106,555376.794,289008.027,15331.148,2819.978,3256.876,8817.396,167689.396
"Mar 8, 2022","2,040.10",46.20,2.317067055,174489.753,7487.167,602645.54,38965.91,2733.734,570534.366,296895.753,15749.572,2896.942,3345.764,9058.044,172266.044
"Mar 7, 2022","1,993.90",28.80,1.465574271,170538.267,7317.613,588998.06,38083.49,2671.826,557614.074,290172.267,15392.908,2831.338,3269.996,8852.916,168364.916
"Mar 4, 2022","1,965.10",30.70,1.587055418,168075.003,7211.917,580490.54,37533.41,2633.234,549559.866,285981.003,15170.572,2790.442,3222.764,8725.044,165933.044
"Mar 3, 2022","1,934.40",13.50,0.702795565,165449.232,7099.248,571421.76,36947.04,2592.096,540974.304,281513.232,14933.568,2746.848,3172.416,8588.736,163340.736
"Mar 2, 2022","1,920.90",-21.50,-1.106878089,164294.577,7049.703,567433.86,36689.19,2574.006,537198.894,279548.577,14829.348,2727.678,3150.276,8528.796,162200.796
"Mar 1, 2022","1,942.40",43.00,2.263872802,166133.472,7128.608,573784.96,37099.84,2602.816,543211.584,282677.472,14995.328,2758.208,3185.536,8624.256,164016.256
"Feb 28, 2022","1,899.40",12.90,0.68380599,162455.682,6970.798,561082.76,36278.54,2545.196,531186.204,276419.682,14663.368,2697.148,3115.016,8433.336,160385.336
"Feb 25, 2022","1,886.50",-38.60,-2.005090645,161352.345,6923.455,557272.1,36032.15,2527.91,527578.59,274542.345,14563.78,2678.83,3093.86,8376.06,159296.06
"Feb 24, 2022","1,925.10",15.90,0.832809554,164653.803,7065.117,568674.54,36769.41,2579.634,538373.466,280159.803,14861.772,2733.642,3157.164,8547.444,162555.444
"Feb 23, 2022","1,909.20",3.10,0.162635748,163293.876,7006.764,563977.68,36465.72,2558.328,533926.872,277845.876,14739.024,2711.064,3131.088,8476.848,161212.848
"Feb 22, 2022","1,906.10",7.50,0.395027915,163028.733,6995.387,563061.94,36406.51,2554.174,533059.926,277394.733,14715.092,2706.662,3126.004,8463.084,160951.084
"Feb 18, 2022","1,898.60",-2.10,-0.110485611,162387.258,6967.862,560846.44,36263.26,2544.124,530962.476,276303.258,14657.192,2696.012,3113.704,8429.784,160317.784
"Feb 17, 2022","1,900.70",30.50,1.630841621,162566.871,6975.569,561466.78,36303.37,2546.938,531549.762,276608.871,14673.404,2698.994,3117.148,8439.108,160495.108
"Feb 16, 2022","1,870.20",15.40,0.830278197,159958.206,6863.634,552457.08,35720.82,2506.068,523020.132,272170.206,14437.944,2655.684,3067.128,8303.688,157919.688
"Feb 15, 2022","1,854.80",-13.20,-0.706638116,158641.044,6807.116,547907.92,35426.68,2485.432,518713.368,269929.044,14319.056,2633.816,3041.872,8235.312,156619.312
"Feb 14, 2022","1,868.00",27.20,1.477618427,159770.04,6855.56,551807.2,35678.8,2503.12,522404.88,271850.04,14420.96,2652.56,3063.52,8293.92,157733.92
"Feb 11, 2022","1,840.80",4.60,0.250517373,157443.624,6755.736,543772.32,35159.28,2466.672,514798.128,267891.624,14210.976,2613.936,3018.912,8173.152,155437.152
"Feb 10, 2022","1,836.20",1.00,0.054489974,157050.186,6738.854,542413.48,35071.42,2460.508,513511.692,267222.186,14175.464,2607.404,3011.368,8152.728,155048.728
"Feb 9, 2022","1,835.20",8.60,0.470820103,156964.656,6735.184,542118.08,35052.32,2459.168,513232.032,267076.656,14167.744,2605.984,3009.728,8148.288,154964.288
"Feb 8, 2022","1,826.60",6.00,0.329561683,156229.098,6703.622,539577.64,34888.06,2447.644,510826.956,265825.098,14101.352,2593.772,2995.624,8110.104,154238.104
"Feb 7, 2022","1,820.60",14.00,0.774936345,155715.918,6681.602,537805.24,34773.46,2439.604,509148.996,264951.918,14055.032,2585.252,2985.784,8083.464,153731.464
"Feb 4, 2022","1,806.60",3.60,0.199667221,154518.498,6630.222,533669.64,34506.06,2420.844,505233.756,262914.498,13946.952,2565.372,2962.824,8021.304,152549.304
"Feb 3, 2022","1,803.00",-6.20,-0.342692903,154210.59,6617.01,532606.2,34437.3,2416.02,504226.98,262390.59,13919.16,2560.26,2956.92,8005.32,152245.32
"Feb 2, 2022","1,809.20",8.90,0.494362051,154740.876,6639.764,534437.68,34555.72,2424.328,505960.872,263292.876,13967.024,2569.064,2967.088,8032.848,152768.848
"Feb 1, 2022","1,800.30",5.30,0.295264624,153979.659,6607.101,531808.62,34385.73,2412.402,503471.898,261997.659,13898.316,2556.426,2952.492,7993.332,152017.332
"Jan 31, 2022","1,795.00",10.10,0.565858031,153526.35,6587.65,530243,34284.5,2405.3,501989.7,261226.35,13857.4,2548.9,2943.8,7969.8,151569.8
"Jan 28, 2022","1,784.90",-8.40,-0.468410193,152662.497,6550.583,527259.46,34091.59,2391.766,499165.134,259756.497,13779.428,2534.558,2927.236,7924.956,150716.956
"Jan 27, 2022","1,793.30",-36.60,-2.000109296,153380.949,6581.411,529740.82,34252.03,2403.022,501514.278,260978.949,13844.276,2546.486,2941.012,7962.252,151426.252
"Jan 26, 2022","1,829.90",-22.80,-1.230636369,156511.347,6715.733,540552.46,34951.09,2452.066,511749.834,266305.347,14126.828,2598.458,3001.036,8124.756,154516.756
"Jan 25, 2022","1,852.70",11.00,0.597274257,158461.431,6799.409,547287.58,35386.57,2482.618,518126.082,269623.431,14302.844,2630.834,3038.428,8225.988,156441.988
"Jan 24, 2022","1,841.70",9.90,0.540452014,157520.601,6759.039,544038.18,35176.47,2467.878,515049.822,268022.601,14217.924,2615.214,3020.388,8177.148,155513.148
"Jan 21, 2022","1,831.80",-10.70,-0.5807327,156673.854,6722.706,541113.72,34987.38,2454.612,512281.188,266581.854,14141.496,2601.156,3004.152,8133.192,154677.192
"Jan 20, 2022","1,842.50",-0.60,-0.032553849,157589.025,6761.975,544274.5,35191.75,2468.95,515273.55,268139.025,14224.1,2616.35,3021.7,8180.7,155580.7
"Jan 19, 2022","1,843.10",30.80,1.699497876,157640.343,6764.177,544451.74,35203.21,2469.754,515441.346,268226.343,14228.732,2617.202,3022.684,8183.364,155631.364
